"Estimated gross national income per capita, male (2017 PPP $)"
"Dimension: Income/composition of resources"
"SDG 8.5 By 2030, achieve full and productive employment and decent work for all women and men,including for young people and persons with disabilities, and equal pay for work of equal value"
"Definition: Derived from the ratio of female to male wages, female and male shares of economically active population and gross national income (in 2017 purchasing power parity terms). See Technical note 3 at http://hdr.undp.org/sites/default/files/hdr2020_technical_notes.pdf for details."
"Source: HDRO calculations based on ILO (2020), UNDESA (2019a), World Bank (2020a), United Nations Statistics Division (2020b) and IMF (2020)."
""
"113"," Venezuela (Bolivarian Republic of)","23934","","21957","","22457","","23088","","23476","","24281","","24083","","23447","","21464","","18263","","15732","","13225","","8973","a"
"117"," Viet Nam","2654","","3730","","4303","","5544","","5749","","5900","","6105","","6353","","6648","","7067","","7293","","7805","","8224","a"
"179"," Yemen","4886","","5898","","6838","","7605","","6250","","6515","","6659","","5836","","4088","","3442","","3022","","2920","","2980","a"
"146"," Zambia","2128","","2267","","2604","","3364","","3362","","3896","","3957","","3804","","3961","","3761","","3286","","3310","","3270","a"
"150"," Zimbabwe","2186","","2100","","1643","","2267","","2495","","2893","","3002","","3027","","2980","","3008","","3093","","3296","","2985","a"
"36"," Andorra","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"78"," Antigua and Barbuda","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"94"," Dominica","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"136"," Micronesia (Federated States of)","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"74"," Grenada","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"134"," Kiribati","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"74"," Saint Kitts and Nevis","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"19"," Liechtenstein","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"117"," Marshall Islands","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"50"," Palau","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"67"," Seychelles","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"","Human Development","","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
" ","Very high human development","35898","","40473","","44337","","45301","","46209","","46579","","47108","","47682","","48468","","48804","","49617","","50298","","55720",""
" ","High human development","6923","","8021","","9982","","13300","","13814","","14448","","15097","","15773","","16123","","16934","","17613","","18272","","17912",""
" ","Medium human development","3521","","4262","","5112","","6505","","6801","","7116","","7420","","7777","","8194","","8685","","9078","","9528","","9598",""
" ","Low human development","2202","","2272","","2722","","3214","","3281","","3211","","3160","","3330","","3332","","3272","","3245","","3232","","3446",""
" ","Developing Countries","6137","","6999","","8413","","10603","","11023","","11420","","11858","","12333","","12667","","13179","","13610","","14040","","14136",""
"","Regions","","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
" ","Arab States","18516","","20509","","22169","","24175","","24083","","24883","","24682","","24896","","25305","","25714","","25375","","25343","","23923",""
" ","East Asia and the Pacific","4217","","5308","","7507","","11130","","11869","","12678","","13420","","14324","","15035","","15874","","16790","","17729","","17827",""
" ","Europe and Central Asia","9347","","10968","","14592","","16048","","17067","","17554","","18498","","19107","","19448","","19570","","20274","","20675","","23801",""
" ","Latin America and the Caribbean","14237","","15113","","15224","","17214","","17516","","17664","","18394","","18307","","17734","","18079","","18040","","18005","","19046",""
" ","South Asia","4359","","4968","","5973","","7533","","7847","","8053","","8329","","8764","","9153","","9774","","10255","","10693","","10416",""
" ","Sub-Saharan Africa","2941","","2965","","3428","","3854","","3926","","3938","","4037","","4167","","4219","","4171","","4148","","4133","","4434",""
" ","Least Developed Countries","1716","","1920","","2309","","2906","","3027","","3064","","3063","","3232","","3302","","3333","","3382","","3462","","3846",""
